"matricula";"ano_matriculacion";"color";"num_plazas";"km";"marca";"modelo";"categoria";"tipo_combustible"
"TXF4507";"2012";"AZUL";"5";"14734.00000";"Hyundai";"Ix55";"MEDIANA";"GN"
"VKM2787";"2008";"AZUL";"5";"98008.00000";"Hyundai";"Ix55";"SUV";"HÍBRIDO"
"VJJ8072";"2001";"AZUL";"7";"29356.00000";"Hyundai";"Ix55";"MONOVOLÚMENES";"GN"
"MHZ1014";"2012";"AZUL";"5";"15573.00000";"Hyundai";"I20";"MEDIANA";"GLP"
"THI7676";"2003";"AZUL";"5";"77940.00000";"Hyundai";"I20";"FAMILIAR";"HÍBRIDO"
"OBQ0210";"2006";"AZUL";"5";"93532.00000";"Hyundai";"I20";"MINI";"GASOLINA"
"LVS0146";"2019";"AZUL";"5";"37783.00000";"Hyundai";"Ix35";"DESCAPOTABLES";"HÍBRIDO"
"PEB7557";"2003";"AZUL";"5";"10957.00000";"Hyundai";"Ix35";"FAMILIAR";"HIDRÓGENO"
"JNP3959";"2017";"AZUL";"5";"89624.00000";"Hyundai";"Ix35";"ECONÓMICA";"GLP"
"ORS5625";"2013";"AZUL";"7";"93621.00000";"Hyundai";"Ix35";"MONOVOLÚMENES";"DIESEL"
"WSW3001";"2013";"AZUL";"5";"70690.00000";"Hyundai";"Ix35";"DESCAPOTABLES";"HIDRÓGENO"
"PFG6193";"2010";"AZUL";"7";"33910.00000";"Hyundai";"Ix35";"MONOVOLÚMENES";"GLP"
"QCR1097";"2018";"AZUL";"5";"13683.00000";"Hyundai";"Ix20";"FAMILIAR";"GASOLINA"
"FCU7015";"2000";"AZUL";"5";"27310.00000";"Hyundai";"Ix20";"MINI";"GASOLINA"
"EIZ1083";"2018";"AZUL";"5";"57987.00000";"Hyundai";"Ix20";"ECONÓMICA";"HÍBRIDO"
"RRG3604";"2000";"AZUL";"5";"18414.00000";"Hyundai";"Ix20";"MEDIANA";"HÍBRIDO"
"ORP1531";"2013";"AZUL";"5";"39679.00000";"Hyundai";"Genesis";"DESCAPOTABLES";"ELÉCTRICO"
"XIZ9421";"2016";"AZUL";"5";"9520.00000";"Hyundai";"Genesis";"LUJO";"GLP"
"VYF3768";"2005";"AZUL";"5";"59367.00000";"Hyundai";"Genesis";"ECONÓMICA";"ELÉCTRICO"
"LYI8076";"2014";"AZUL";"5";"73577.00000";"Hyundai";"Genesis";"LUJO";"GASOLINA"
"MLV7152";"2009";"AZUL";"7";"9227.00000";"Hyundai";"Genesis";"MONOVOLÚMENES";"HIDRÓGENO"
"VLS1658";"2009";"AZUL";"5";"76466.00000";"Hyundai";"Genesis";"LUJO";"GLP"
"KDM0747";"2012";"AZUL";"5";"91734.00000";"Hyundai";"I40";"ECONÓMICA";"HÍBRIDO"
"YPD9226";"2007";"AZUL";"5";"17814.00000";"Hyundai";"I40";"MEDIANA";"HIDRÓGENO"
"OXU2510";"2015";"AZUL";"9";"99155.00000";"Hyundai";"I40";"MONOVOLÚMENES";"GLP"
"QIR5436";"2018";"AZUL";"5";"90336.00000";"Hyundai";"I40";"ECONÓMICA";"HIDRÓGENO"
"WAL1469";"2014";"AZUL";"5";"27412.00000";"Hyundai";"Veloster";"ECONÓMICA";"GASOLINA"
"IEW7271";"2014";"AZUL";"5";"28921.00000";"Hyundai";"Veloster";"MINI";"GN"
"LFV5192";"2010";"AZUL";"5";"10342.00000";"Hyundai";"Veloster";"LUJO";"GLP"
"LLT5110";"2018";"AZUL";"5";"59145.00000";"Hyundai";"Veloster";"ECONÓMICA";"HÍBRIDO"
"XUF7873";"2011";"AZUL";"5";"90035.00000";"Infiniti";"G";"COMPACTA";"GLP"
"EHY8092";"2010";"AZUL";"7";"55897.00000";"Infiniti";"G";"MONOVOLÚMENES";"GASOLINA"
"PCV7305";"2005";"AZUL";"5";"13922.00000";"Infiniti";"G";"FAMILIAR";"ELÉCTRICO"
"VLS3559";"2002";"AZUL";"5";"53534.00000";"Infiniti";"G";"COMPACTA";"ELÉCTRICO"
"TVX0361";"2017";"AZUL";"5";"57106.00000";"Infiniti";"G";"ECONÓMICA";"GLP"
"DLS3358";"2009";"AZUL";"5";"53672.00000";"Infiniti";"G";"COMPACTA";"ELÉCTRICO"
"IHM6446";"2018";"AZUL";"5";"68001.00000";"Infiniti";"G";"SUV";"GASOLINA"
"OPF3757";"2016";"AZUL";"5";"99475.00000";"Infiniti";"G";"SUV";"HÍBRIDO"
"BVY3448";"2017";"AZUL";"5";"87994.00000";"Infiniti";"Ex";"COMPACTA";"GASOLINA"
"WZG3754";"2012";"AZUL";"5";"15070.00000";"Infiniti";"Ex";"FAMILIAR";"GASOLINA"
"LEN2258";"2013";"AZUL";"5";"70788.00000";"Infiniti";"Ex";"DESCAPOTABLES";"HIDRÓGENO"
"UPQ3597";"2015";"AZUL";"5";"52948.00000";"Infiniti";"Ex";"MEDIANA";"HÍBRIDO"
"EXY1734";"2020";"AZUL";"5";"94654.00000";"Infiniti";"Ex";"MINI";"GASOLINA"
"NDB9448";"2017";"AZUL";"7";"11235.00000";"Infiniti";"Ex";"MONOVOLÚMENES";"HÍBRIDO"
"KQB4891";"2011";"AZUL";"5";"45097.00000";"Infiniti";"Ex";"FAMILIAR";"HÍBRIDO"
"CVV7146";"2014";"AZUL";"5";"73340.00000";"Infiniti";"Ex";"DESCAPOTABLES";"ELÉCTRICO"
"NBU6951";"2007";"AZUL";"5";"95938.00000";"Infiniti";"Fx";"MINI";"GN"
"QXR7354";"2016";"AZUL";"9";"32978.00000";"Infiniti";"Fx";"MONOVOLÚMENES";"GLP"
"UAR4754";"2012";"AZUL";"5";"15846.00000";"Infiniti";"Fx";"MEDIANA";"GN"
"UAS6792";"2005";"AZUL";"5";"38011.00000";"Infiniti";"Fx";"DESCAPOTABLES";"HIDRÓGENO"
"HMM0617";"2019";"AZUL";"5";"15968.00000";"Infiniti";"M";"MEDIANA";"DIESEL"
"LGZ1651";"2007";"AZUL";"5";"96044.00000";"Infiniti";"M";"MINI";"DIESEL"
"OSZ6375";"2005";"AZUL";"5";"59866.00000";"Infiniti";"M";"ECONÓMICA";"HÍBRIDO"
"IHN6636";"2002";"AZUL";"5";"31266.00000";"Infiniti";"M";"MONOVOLÚMENES";"HIDRÓGENO"
"FCT5279";"2006";"AZUL";"5";"16365.00000";"Infiniti";"M";"MEDIANA";"GN"
"HOY1524";"2008";"AZUL";"5";"97298.00000";"Innocenti";"Elba";"MONOVOLÚMENES";"GLP"
"KTO5847";"2003";"AZUL";"5";"56374.00000";"Innocenti";"Elba";"COMPACTA";"GN"
"QUZ6997";"2016";"AZUL";"5";"76956.00000";"Innocenti";"Elba";"LUJO";"GLP"
"XPF3756";"2006";"AZUL";"5";"39676.00000";"Innocenti";"Elba";"DESCAPOTABLES";"HÍBRIDO"
"ANM9219";"2001";"AZUL";"5";"28999.00000";"Innocenti";"Elba";"MINI";"DIESEL"
"SNN0698";"2005";"AZUL";"5";"13768.00000";"Innocenti";"Elba";"FAMILIAR";"ELÉCTRICO"
"NTH1998";"2009";"AZUL";"7";"54241.00000";"Innocenti";"Elba";"MONOVOLÚMENES";"ELÉCTRICO"
"DUN2310";"2014";"AZUL";"5";"50512.00000";"Innocenti";"Elba";"MEDIANA";"GLP"
"SGD9359";"2018";"AZUL";"7";"13589.00000";"Innocenti";"Elba";"MONOVOLÚMENES";"HÍBRIDO"
"KYP1681";"2004";"AZUL";"5";"89899.00000";"Innocenti";"Elba";"COMPACTA";"GN"
"PWP4109";"2008";"AZUL";"5";"98378.00000";"Innocenti";"Elba";"MONOVOLÚMENES";"HIDRÓGENO"
"KZS5669";"2018";"AZUL";"5";"14063.00000";"Innocenti";"Elba";"FAMILIAR";"ELÉCTRICO"
"VHZ1507";"2007";"AZUL";"5";"96600.00000";"Innocenti";"Elba";"MINI";"GN"
"REX0356";"2006";"AZUL";"5";"16214.00000";"Innocenti";"Minitre";"MEDIANA";"DIESEL"
"BIK1487";"2004";"AZUL";"7";"34795.00000";"Innocenti";"Minitre";"MONOVOLÚMENES";"GLP"
"DKR1661";"2016";"AZUL";"5";"86523.00000";"Innocenti";"Minitre";"MEDIANA";"HÍBRIDO"
"JCJ5587";"2019";"AZUL";"5";"70329.00000";"Innocenti";"Minitre";"SUV";"GLP"
"WPK2710";"2001";"AZUL";"5";"96776.00000";"Innocenti";"Minitre";"MINI";"GN"
"GFK3224";"2008";"AZUL";"9";"98294.00000";"Innocenti";"Minitre";"MONOVOLÚMENES";"GN"
"RRK9447";"2002";"AZUL";"5";"86586.00000";"Isuzu";"Trooper";"MEDIANA";"HÍBRIDO"
"QPA3364";"2000";"AZUL";"5";"17903.00000";"Isuzu";"Trooper";"MEDIANA";"GLP"
"IBH2258";"2009";"AZUL";"7";"76324.00000";"Isuzu";"Trooper";"MONOVOLÚMENES";"HIDRÓGENO"
"VKN3170";"2019";"AZUL";"5";"39533.00000";"Isuzu";"Trooper";"DESCAPOTABLES";"HÍBRIDO"
"FAL2963";"2019";"AZUL";"5";"93438.00000";"Isuzu";"Trooper";"ECONÓMICA";"HÍBRIDO"
"WEI1492";"2005";"AZUL";"5";"15364.00000";"Isuzu";"Trooper";"FAMILIAR";"GASOLINA"
"VGV3153";"2003";"AZUL";"5";"33522.00000";"Isuzu";"Pick Up";"SUV";"HÍBRIDO"
"SMF6362";"2006";"AZUL";"7";"16226.00000";"Isuzu";"Pick Up";"MONOVOLÚMENES";"HÍBRIDO"
"GUD3361";"2003";"AZUL";"5";"55944.00000";"Isuzu";"Pick Up";"COMPACTA";"GASOLINA"
"FXV5245";"2005";"AZUL";"5";"15061.00000";"Isuzu";"Pick Up";"FAMILIAR";"GASOLINA"
"OFK4907";"2002";"AZUL";"5";"86438.00000";"Isuzu";"Pick Up";"MEDIANA";"HÍBRIDO"
"LMC1107";"2009";"AZUL";"5";"78031.00000";"Isuzu";"Pick Up";"LUJO";"GLP"
"FHV3983";"2003";"AZUL";"5";"9702.00000";"Isuzu";"D Max";"LUJO";"DIESEL"
"PCQ1096";"2009";"AZUL";"5";"53971.00000";"Isuzu";"D Max";"MEDIANA";"HÍBRIDO"
"KTO5870";"2019";"AZUL";"5";"70451.00000";"Isuzu";"D Max";"SUV";"GN"
"XDX1936";"2006";"AZUL";"5";"25905.00000";"Isuzu";"D Max";"ECONÓMICA";"HIDRÓGENO"
"HUE4545";"2009";"AZUL";"7";"9864.00000";"Isuzu";"D Max";"MONOVOLÚMENES";"HIDRÓGENO"
"FHT8104";"2018";"AZUL";"5";"67396.00000";"Isuzu";"D Max";"SUV";"ELÉCTRICO"
"LJL1310";"2008";"AZUL";"7";"98097.00000";"Isuzu";"D Max";"MONOVOLÚMENES";"GN"
"BBB2789";"2002";"AZUL";"5";"76073.00000";"Isuzu";"D Max";"LUJO";"GASOLINA"
"LUR0134";"2004";"AZUL";"5";"90088.00000";"Isuzu";"Rodeo";"COMPACTA";"DIESEL"
"KJS4110";"2017";"AZUL";"5";"79009.00000";"Isuzu";"Rodeo";"LUJO";"HIDRÓGENO"
"GTA8105";"2017";"AZUL";"5";"56640.00000";"Isuzu";"Rodeo";"COMPACTA";"DIESEL"
"SRH4963";"2011";"AZUL";"5";"57984.00000";"Isuzu";"Dmax";"COMPACTA";"GLP"
"OAK0941";"2013";"AZUL";"7";"94242.00000";"Isuzu";"Dmax";"MONOVOLÚMENES";"GASOLINA"
"ZYQ4304";"2015";"AZUL";"5";"31348.00000";"Isuzu";"Dmax";"MINI";"GLP"
"DPQ3888";"2013";"AZUL";"7";"17797.00000";"Isuzu";"Dmax";"MONOVOLÚMENES";"ELÉCTRICO"
"SQA2171";"2008";"AZUL";"7";"28867.00000";"Isuzu";"Dmax";"MONOVOLÚMENES";"DIESEL"
"STN4657";"2019";"AZUL";"5";"16528.00000";"Isuzu";"Dmax";"FAMILIAR";"DIESEL"
"JPV3336";"2007";"AZUL";"7";"18926.00000";"Isuzu";"Dmax";"MONOVOLÚMENES";"ELÉCTRICO"
"WMX1034";"2013";"AZUL";"5";"48499.00000";"Isuzu";"Trroper";"FAMILIAR";"ELÉCTRICO"
"OGO1681";"2004";"AZUL";"5";"66667.00000";"Isuzu";"Trroper";"MONOVOLÚMENES";"HIDRÓGENO"
"QRK9564";"2003";"AZUL";"5";"10938.00000";"Isuzu";"Trroper";"LUJO";"GN"
"PZC6611";"2011";"AZUL";"5";"89891.00000";"Iveco";"Daily";"COMPACTA";"GASOLINA"
"MVT3339";"2010";"AZUL";"5";"10233.00000";"Iveco";"Daily";"LUJO";"GASOLINA"
"TJP9507";"2003";"AZUL";"5";"9699.00000";"Iveco";"Daily";"LUJO";"GASOLINA"
"BUV8590";"2012";"AZUL";"7";"37811.00000";"Iveco";"Daily";"MONOVOLÚMENES";"GLP"
"DKQ9769";"2013";"AZUL";"5";"49725.00000";"Iveco";"Daily";"FAMILIAR";"GASOLINA"
"WDZ6102";"2002";"AZUL";"5";"31225.00000";"Iveco";"Daily";"MINI";"GLP"
"KUV6810";"2008";"AZUL";"5";"30501.00000";"Iveco";"Daily";"MINI";"DIESEL"
"YAG2244";"2016";"AZUL";"7";"31821.00000";"Iveco";"Daily";"MONOVOLÚMENES";"DIESEL"
"DYG5978";"2001";"AZUL";"5";"74244.00000";"Iveco";"Daily";"DESCAPOTABLES";"HÍBRIDO"
"ZEZ4811";"2019";"AZUL";"5";"25528.00000";"Iveco";"Massif";"COMPACTA";"GLP"
"XBO6410";"2010";"AZUL";"5";"33407.00000";"Iveco";"Massif";"MONOVOLÚMENES";"HIDRÓGENO"
"OUH1530";"2003";"AZUL";"5";"33729.00000";"Iveco";"Massif";"MONOVOLÚMENES";"HÍBRIDO"
"BZU0748";"2017";"AZUL";"5";"79971.00000";"Iveco";"Massif";"FAMILIAR";"HIDRÓGENO"
"GTW2258";"2009";"AZUL";"5";"99305.00000";"Iveco";"Massif";"MONOVOLÚMENES";"HIDRÓGENO"
"FYB5453";"2003";"AZUL";"5";"10300.00000";"Iveco";"Massif";"LUJO";"DIESEL"
"EOE2787";"2008";"AZUL";"5";"75485.00000";"Iveco-pegaso";"Daily";"DESCAPOTABLES";"ELÉCTRICO"
"LEL7272";"2013";"AZUL";"7";"18237.00000";"Iveco-pegaso";"Daily";"MONOVOLÚMENES";"HÍBRIDO"
"PNW7145";"2009";"AZUL";"5";"8957.00000";"Iveco-pegaso";"Daily";"DESCAPOTABLES";"ELÉCTRICO"
"EWS9510";"2002";"AZUL";"5";"75742.00000";"Iveco-pegaso";"Daily";"DESCAPOTABLES";"ELÉCTRICO"
"UBW3769";"2018";"AZUL";"5";"68307.00000";"Iveco-pegaso";"Daily";"SUV";"ELÉCTRICO"
"NWS0959";"2018";"AZUL";"5";"36665.00000";"Iveco-pegaso";"Daily";"SUV";"GASOLINA"
"JNO1110";"2003";"AZUL";"5";"77918.00000";"Iveco-pegaso";"Daily";"LUJO";"GN"
"SXJ1531";"2008";"AZUL";"5";"29411.00000";"Iveco-pegaso";"Duty";"ECONÓMICA";"GASOLINA"
"LHA3413";"2007";"AZUL";"5";"50102.00000";"Iveco-pegaso";"Duty";"FAMILIAR";"GASOLINA"
"PTZ6991";"2019";"AZUL";"5";"38447.00000";"Iveco-pegaso";"Duty";"SUV";"GLP"
"ZFD1818";"2017";"AZUL";"5";"34234.00000";"Iveco-pegaso";"Duty";"MONOVOLÚMENES";"HÍBRIDO"
"ZEX0410";"2019";"AZUL";"5";"47926.00000";"Jaguar";"Serie Xj";"FAMILIAR";"HÍBRIDO"
"AHK1317";"2008";"AZUL";"5";"52567.00000";"Jaguar";"Serie Xj";"MEDIANA";"GLP"
"NFP3761";"2008";"AZUL";"5";"51832.00000";"Jaguar";"Serie Xj";"MEDIANA";"GLP"
"LBA1075";"2011";"AZUL";"5";"35364.00000";"Jaguar";"Serie Xj";"SUV";"ELÉCTRICO"
"ARJ8904";"2020";"AZUL";"5";"72127.00000";"Jaguar";"Serie Xj";"DESCAPOTABLES";"GLP"
"WYC7167";"2011";"AZUL";"5";"13830.00000";"Jaguar";"Serie Xk";"LUJO";"HIDRÓGENO"
"EOE3959";"2017";"AZUL";"5";"89706.00000";"Jaguar";"Serie Xk";"COMPACTA";"ELÉCTRICO"
"DKP7734";"2004";"AZUL";"5";"89058.00000";"Jaguar";"Serie Xk";"COMPACTA";"ELÉCTRICO"
"YAG2245";"2005";"AZUL";"5";"15097.00000";"Jaguar";"Serie Xk";"FAMILIAR";"HÍBRIDO"
"MOL4923";"2014";"AZUL";"5";"51160.00000";"Jaguar";"Serie Xk";"FAMILIAR";"DIESEL"
"ZOV6393";"2003";"AZUL";"5";"10500.00000";"Jaguar";"Serie Xk";"LUJO";"GASOLINA"
"DPM7013";"2007";"AZUL";"5";"19556.00000";"Jaguar";"Serie Xk";"MEDIANA";"GLP"
"AJT7205";"2005";"AZUL";"5";"37174.00000";"Jaguar";"Serie Xk";"SUV";"GASOLINA"
"MLU7975";"2009";"AZUL";"5";"31156.00000";"Jaguar";"Serie Xk";"MINI";"DIESEL"
"JMH1015";"2014";"AZUL";"7";"50749.00000";"Jaguar";"Serie Xk";"MONOVOLÚMENES";"HÍBRIDO"
"SPW6108";"2017";"AZUL";"7";"33754.00000";"Jaguar";"Serie Xk";"MONOVOLÚMENES";"GN"
"QRN5112";"2009";"AZUL";"7";"54841.00000";"Jaguar";"Serie Xk";"MONOVOLÚMENES";"ELÉCTRICO"
"DIH4337";"2007";"AZUL";"5";"50232.00000";"Jaguar";"Serie Xk";"FAMILIAR";"GASOLINA"
"QZZ9653";"2008";"AZUL";"5";"20110.00000";"Jaguar";"Serie Xk";"MEDIANA";"HIDRÓGENO"
"SNN1023";"2011";"AZUL";"5";"67069.00000";"Jaguar";"Serie Xk";"MONOVOLÚMENES";"HIDRÓGENO"
"DCD4679";"2006";"AZUL";"5";"40146.00000";"Jaguar";"Serie Xk";"DESCAPOTABLES";"HIDRÓGENO"
"TUS2053";"2018";"AZUL";"5";"14766.00000";"Jaguar";"Serie Xk";"FAMILIAR";"HÍBRIDO"
"VUK7511";"2004";"AZUL";"5";"13167.00000";"Jaguar";"Xj";"LUJO";"GLP"
"VND2471";"2019";"AZUL";"5";"92940.00000";"Jaguar";"Xj";"COMPACTA";"GLP"
"XDB9362";"2001";"AZUL";"5";"98024.00000";"Jaguar";"Xj";"MINI";"DIESEL"
"WAK1095";"2017";"AZUL";"5";"12351.00000";"Jaguar";"Xj";"LUJO";"GLP"
"WXY1014";"2001";"AZUL";"5";"29378.00000";"Jaguar";"Stype";"ECONÓMICA";"ELÉCTRICO"
"GBO6256";"2010";"AZUL";"5";"10791.00000";"Jaguar";"Stype";"LUJO";"GASOLINA"
"CRY7898";"2014";"AZUL";"5";"18532.00000";"Jaguar";"Stype";"MEDIANA";"GN"
"ZJX5645";"2000";"AZUL";"5";"50768.00000";"Jaguar";"Stype";"FAMILIAR";"GASOLINA"
"VEH1002";"2011";"AZUL";"5";"68577.00000";"Jaguar";"Stype";"SUV";"HÍBRIDO"
"HNR8244";"2016";"AZUL";"5";"31823.00000";"Jaguar";"Stype";"MINI";"GN"
"VOH8245";"2010";"AZUL";"7";"79485.00000";"Jaguar";"Stype";"MONOVOLÚMENES";"HIDRÓGENO"
"JEU4884";"2012";"AZUL";"5";"37861.00000";"Jaguar";"Xf";"SUV";"GASOLINA"
"RWG7874";"2015";"AZUL";"5";"85837.00000";"Jaguar";"Xf";"MEDIANA";"GLP"
"XAI7361";"2002";"AZUL";"5";"86450.00000";"Jaguar";"Xtype";"MEDIANA";"GLP"
"AHI8089";"2002";"AZUL";"7";"30646.00000";"Jaguar";"Xtype";"MONOVOLÚMENES";"DIESEL"
"ILH0492";"2010";"AZUL";"5";"10560.00000";"Jaguar";"Xtype";"LUJO";"GASOLINA"
"KXH7618";"2008";"AZUL";"7";"6724.00000";"Jaguar";"Xtype";"MONOVOLÚMENES";"GLP"
"ULU6788";"2008";"AZUL";"7";"52743.00000";"Jaguar";"Xtype";"MONOVOLÚMENES";"HÍBRIDO"
"HRQ0475";"2004";"AZUL";"5";"68021.00000";"Jaguar";"Xtype";"MONOVOLÚMENES";"HIDRÓGENO"
"IQG4127";"2019";"AZUL";"5";"47930.00000";"Jaguar";"Xtype";"FAMILIAR";"HIDRÓGENO"
"TIM3369";"2018";"AZUL";"5";"91460.00000";"Jaguar";"Xtype";"COMPACTA";"DIESEL"
"RRJ8075";"2005";"AZUL";"5";"37814.00000";"Jeep";"Wrangler";"SUV";"GASOLINA"
"FMS2852";"2005";"AZUL";"5";"68650.00000";"Jeep";"Wrangler";"MONOVOLÚMENES";"HÍBRIDO"
"SFA4886";"2010";"AZUL";"5";"33710.00000";"Jeep";"Wrangler";"MONOVOLÚMENES";"GLP"
"FOF3013";"2006";"AZUL";"5";"26243.00000";"Jeep";"Wrangler";"COMPACTA";"GLP"
"XVM8689";"2002";"AZUL";"5";"76090.00000";"Jeep";"Wrangler";"DESCAPOTABLES";"ELÉCTRICO"
"UFO2568";"2000";"AZUL";"5";"50552.00000";"Jeep";"Cherokee";"FAMILIAR";"ELÉCTRICO"
"PEE3152";"2014";"AZUL";"5";"50944.00000";"Jeep";"Cherokee";"FAMILIAR";"GASOLINA"
"QHM5245";"2005";"AZUL";"5";"68672.00000";"Jeep";"Cherokee";"MONOVOLÚMENES";"HÍBRIDO"
"GCQ1010";"2008";"AZUL";"7";"52894.00000";"Jeep";"Cherokee";"MONOVOLÚMENES";"HÍBRIDO"
"IIO9710";"2011";"AZUL";"5";"67969.00000";"Jeep";"Cherokee";"MONOVOLÚMENES";"HIDRÓGENO"
"OQP0324";"2008";"AZUL";"5";"76083.00000";"Jeep";"Cherokee";"DESCAPOTABLES";"HÍBRIDO"
"LXG6219";"2006";"AZUL";"5";"94229.00000";"Jeep";"Grand Cherokee";"COMPACTA";"HIDRÓGENO"
"OSU8845";"2009";"AZUL";"5";"32175.00000";"Jeep";"Grand Cherokee";"MINI";"DIESEL"
"VOF4511";"2004";"AZUL";"5";"13421.00000";"Jeep";"Grand Cherokee";"LUJO";"GLP"
"MFP5488";"2008";"AZUL";"5";"53381.00000";"Jeep";"Grand Cherokee";"MEDIANA";"GLP"
"TEO3893";"2019";"AZUL";"5";"70604.00000";"Jeep";"Grand Cherokee";"SUV";"ELÉCTRICO"
"CDH1733";"2015";"AZUL";"5";"76932.00000";"Jeep";"Commander";"DESCAPOTABLES";"ELÉCTRICO"
"ASJ7481";"2006";"AZUL";"5";"48992.00000";"Jeep";"Commander";"FAMILIAR";"HÍBRIDO"
"ZML9102";"2016";"AZUL";"5";"55646.00000";"Jeep";"Commander";"MEDIANA";"HÍBRIDO"
"DON8525";"2017";"AZUL";"5";"11960.00000";"Jeep";"Commander";"LUJO";"GASOLINA"
"GJF9712";"2018";"AZUL";"7";"37110.00000";"Jeep";"Commander";"MONOVOLÚMENES";"GLP"
"UUQ7754";"2013";"AZUL";"5";"40015.00000";"Jeep";"Commander";"SUV";"GLP"
"LWY2363";"2010";"AZUL";"5";"11651.00000";"Jeep";"Compass";"LUJO";"GASOLINA"
"GNX9839";"2018";"AZUL";"5";"91877.00000";"Jeep";"Compass";"COMPACTA";"GASOLINA"
"VIB4944";"2011";"AZUL";"5";"68590.00000";"Jeep";"Compass";"MONOVOLÚMENES";"HIDRÓGENO"
"BWD1957";"2019";"AZUL";"5";"94489.00000";"Jeep";"Compass";"COMPACTA";"HIDRÓGENO"
"LHE0679";"2005";"AZUL";"5";"70106.00000";"Jeep";"Compass";"SUV";"ELÉCTRICO"
"JVB8885";"2006";"AZUL";"5";"16581.00000";"Jeep";"Compass";"FAMILIAR";"HÍBRIDO"
"KCG9965";"2013";"AZUL";"5";"18620.00000";"Jeep";"Compass";"FAMILIAR";"GASOLINA"
"GYW6380";"2016";"AZUL";"7";"77695.00000";"Jeep";"Wrangler Unlimited";"MONOVOLÚMENES";"HIDRÓGENO"
"MMX1103";"2006";"AZUL";"5";"15982.00000";"Jeep";"Wrangler Unlimited";"FAMILIAR";"HÍBRIDO"
"CWA6951";"2001";"AZUL";"5";"74302.00000";"Jeep";"Patriot";"DESCAPOTABLES";"GLP"
"PHR5661";"2002";"AZUL";"7";"9626.00000";"Jeep";"Patriot";"MONOVOLÚMENES";"HIDRÓGENO"
"ITS4942";"2018";"AZUL";"5";"60046.00000";"Jeep";"Patriot";"COMPACTA";"GN"
"JIN6623";"2020";"AZUL";"5";"40242.00000";"Jeep";"Patriot";"SUV";"GLP"
"LWY2189";"2017";"AZUL";"5";"66428.00000";"Jeep";"Patriot";"MINI";"GN"
"VPN8591";"2016";"AZUL";"5";"10153.00000";"Jeep";"Patriot";"DESCAPOTABLES";"HÍBRIDO"
"BUT4879";"2014";"AZUL";"5";"74979.00000";"Jeep";"Patriot";"DESCAPOTABLES";"HIDRÓGENO"
"CER8089";"2018";"AZUL";"5";"59056.00000";"Kia";"Sportage";"COMPACTA";"GASOLINA"
"KFT2700";"2019";"AZUL";"5";"47656.00000";"Kia";"Sportage";"LUJO";"GLP"
"NQR5599";"2002";"AZUL";"5";"85809.00000";"Kia";"Sportage";"FAMILIAR";"GASOLINA"
"JOR7678";"2017";"AZUL";"5";"80399.00000";"Kia";"Sportage";"LUJO";"GLP"
"IFB6965";"2014";"AZUL";"5";"18953.00000";"Kia";"Sephia";"FAMILIAR";"GASOLINA"
"KYO1034";"2013";"AZUL";"5";"48950.00000";"Kia";"Sephia";"LUJO";"HIDRÓGENO"
"CRB3425";"2001";"AZUL";"5";"98643.00000";"Kia";"Sephia";"ECONÓMICA";"GASOLINA"
"HQJ1077";"2002";"AZUL";"9";"53699.00000";"Kia";"Sephia";"MONOVOLÚMENES";"HÍBRIDO"
"KHD8701";"2008";"AZUL";"5";"53553.00000";"Kia";"Sephia";"FAMILIAR";"GN"
"WSZ9382";"2014";"AZUL";"5";"73681.00000";"Kia";"Sephia";"SUV";"GN"
"SKY5645";"2000";"AZUL";"5";"28010.00000";"Kia";"Sephia";"COMPACTA";"GLP"
"YXQ5511";"2020";"AZUL";"5";"49338.00000";"Kia";"Sephia";"LUJO";"HIDRÓGENO"
"CDK5586";"2015";"AZUL";"7";"99299.00000";"Kia";"Sephia";"MONOVOLÚMENES";"DIESEL"
"NBV9103";"2008";"AZUL";"5";"7571.00000";"Kia";"Sephia Ii";"SUV";"GLP"
"SWG6429";"2014";"AZUL";"5";"19764.00000";"Kia";"Sephia Ii";"FAMILIAR";"DIESEL"
"JQA3411";"2008";"AZUL";"5";"30710.00000";"Kia";"Sephia Ii";"ECONÓMICA";"HÍBRIDO"
"SPV4487";"2008";"AZUL";"5";"76055.00000";"Kia";"Sephia Ii";"DESCAPOTABLES";"HIDRÓGENO"
"XNT3236";"2006";"AZUL";"5";"26048.00000";"Kia";"Sephia Ii";"COMPACTA";"GASOLINA"
"UUO5701";"2019";"AZUL";"5";"70405.00000";"Kia";"Sephia Ii";"SUV";"HÍBRIDO"
"DIF0678";"2016";"AZUL";"5";"33681.00000";"Kia";"Sephia Ii";"MINI";"GN"
"YKD4747";"2008";"AZUL";"5";"74674.00000";"Kia";"Sephia Ii";"DESCAPOTABLES";"GLP"
"REV6447";"2003";"AZUL";"5";"33485.00000";"Kia";"Sephia Ii";"MINI";"DIESEL"
"KTN3983";"2003";"AZUL";"5";"10262.00000";"Kia";"Sephia Ii";"DESCAPOTABLES";"HÍBRIDO"
"DGX7874";"2020";"AZUL";"5";"27521.00000";"Kia";"Pride";"COMPACTA";"GN"
"NKK9107";"2007";"AZUL";"5";"97307.00000";"Kia";"Pride";"ECONÓMICA";"HÍBRIDO"
"KJP9981";"2015";"AZUL";"5";"7305.00000";"Kia";"Pride";"SUV";"GN"
"HHP2067";"2020";"AZUL";"7";"72309.00000";"Kia";"Pride";"MONOVOLÚMENES";"GLP"
