"nombre_actor";"apellidos_actor";"titulo_pelicula";"anio_pelicula";"es_protagonista"
"KIRSTEN";"PALTROW";"DRIFTER COMMANDMENTS";"2006";"0"
"KIRSTEN";"PALTROW";"ENCINO ELF";"2006";"0"
"KIRSTEN";"PALTROW";"FLASH WARS";"2006";"0"
"KIRSTEN";"PALTROW";"HANOVER GALAXY";"2006";"0"
"KIRSTEN";"PALTROW";"HOME PITY";"2006";"0"
"KIRSTEN";"PALTROW";"HONEY TIES";"2006";"0"
"KIRSTEN";"PALTROW";"KILL BROTHERHOOD";"2006";"0"
"KIRSTEN";"PALTROW";"LADYBUGS ARMAGEDDON";"2006";"0"
"KIRSTEN";"PALTROW";"LORD ARIZONA";"2006";"0"
"KIRSTEN";"PALTROW";"PINOCCHIO SIMON";"2006";"0"
"KIRSTEN";"PALTROW";"PLUTO OLEANDER";"2006";"0"
"KIRSTEN";"PALTROW";"PRIX UNDEFEATED";"2006";"0"
"KIRSTEN";"PALTROW";"PULP BEVERLY";"2006";"0"
"KIRSTEN";"PALTROW";"RIVER OUTLAW";"2006";"0"
"KIRSTEN";"PALTROW";"ROAD ROXANNE";"2006";"0"
"KIRSTEN";"PALTROW";"SILVERADO GOLDFINGER";"2006";"0"
"KIRSTEN";"PALTROW";"SLEEPING SUSPECTS";"2006";"0"
"KIRSTEN";"PALTROW";"THIEF PELICAN";"2006";"0"
"KIRSTEN";"PALTROW";"TITANS JERK";"2006";"0"
"KIRSTEN";"PALTROW";"UNBREAKABLE KARATE";"2006";"0"
"KIRSTEN";"PALTROW";"WON DARES";"2006";"0"
"LAURA";"BRODY";"AMELIE HELLFIGHTERS";"2006";"0"
"LAURA";"BRODY";"BLOOD ARGONAUTS";"2006";"0"
"LAURA";"BRODY";"CAT CONEHEADS";"2006";"0"
"LAURA";"BRODY";"CRANES RESERVOIR";"2006";"0"
"LAURA";"BRODY";"DANCING FEVER";"2006";"0"
"LAURA";"BRODY";"DARES PLUTO";"2006";"0"
"LAURA";"BRODY";"DESIRE ALIEN";"2006";"0"
"LAURA";"BRODY";"DOZEN LION";"2006";"0"
"LAURA";"BRODY";"FUGITIVE MAGUIRE";"2006";"0"
"LAURA";"BRODY";"FULL FLATLINERS";"2006";"0"
"LAURA";"BRODY";"FURY MURDER";"2006";"0"
"LAURA";"BRODY";"GODFATHER DIARY";"2006";"0"
"LAURA";"BRODY";"HOBBIT ALIEN";"2006";"0"
"LAURA";"BRODY";"MAGNOLIA FORRESTER";"2006";"0"
"LAURA";"BRODY";"MASK PEACH";"2006";"0"
"LAURA";"BRODY";"MOTIONS DETAILS";"2006";"0"
"LAURA";"BRODY";"PET HAUNTING";"2006";"0"
"LAURA";"BRODY";"PINOCCHIO SIMON";"2006";"0"
"LAURA";"BRODY";"SHANGHAI TYCOON";"2006";"0"
"LAURA";"BRODY";"SHOCK CABIN";"2006";"0"
"LAURA";"BRODY";"SINNERS ATLANTIS";"2006";"0"
"LAURA";"BRODY";"SKY MIRACLE";"2006";"0"
"LAURA";"BRODY";"SOMETHING DUCK";"2006";"0"
"LAURA";"BRODY";"TARZAN VIDEOTAPE";"2006";"0"
"LAURA";"BRODY";"TRANSLATION SUMMER";"2006";"0"
"LAURA";"BRODY";"WISDOM WORKER";"2006";"0"
"LAURENCE";"BULLOCK";"ALONE TRIP";"2006";"0"
"LAURENCE";"BULLOCK";"ANGELS LIFE";"2006";"0"
"LAURENCE";"BULLOCK";"BEDAZZLED MARRIED";"2006";"0"
"LAURENCE";"BULLOCK";"BILL OTHERS";"2006";"0"
"LAURENCE";"BULLOCK";"BUNCH MINDS";"2006";"0"
"LAURENCE";"BULLOCK";"CARIBBEAN LIBERTY";"2006";"0"
"LAURENCE";"BULLOCK";"CROOKED FROGMEN";"2006";"0"
"LAURENCE";"BULLOCK";"EXPECATIONS NATURAL";"2006";"0"
"LAURENCE";"BULLOCK";"FISH OPUS";"2006";"0"
"LAURENCE";"BULLOCK";"FROGMEN BREAKING";"2006";"0"
"LAURENCE";"BULLOCK";"FROST HEAD";"2006";"0"
"LAURENCE";"BULLOCK";"KICK SAVANNAH";"2006";"0"
"LAURENCE";"BULLOCK";"MALKOVICH PET";"2006";"0"
"LAURENCE";"BULLOCK";"NOON PAPI";"2006";"0"
"LAURENCE";"BULLOCK";"NORTHWEST POLISH";"2006";"0"
"LAURENCE";"BULLOCK";"PERFECT GROOVE";"2006";"0"
"LAURENCE";"BULLOCK";"POTLUCK MIXED";"2006";"0"
"LAURENCE";"BULLOCK";"REAR TRADING";"2006";"0"
"LAURENCE";"BULLOCK";"ROAD ROXANNE";"2006";"0"
"LAURENCE";"BULLOCK";"SIDE ARK";"2006";"0"
"LAURENCE";"BULLOCK";"SINNERS ATLANTIS";"2006";"0"
"LAURENCE";"BULLOCK";"SKY MIRACLE";"2006";"0"
"LAURENCE";"BULLOCK";"STREETCAR INTENTIONS";"2006";"0"
"LAURENCE";"BULLOCK";"SUNDANCE INVASION";"2006";"0"
"LAURENCE";"BULLOCK";"TENENBAUMS COMMAND";"2006";"0"
"LAURENCE";"BULLOCK";"UNFAITHFUL KILL";"2006";"0"
"LISA";"MONROE";"ANYTHING SAVANNAH";"2006";"0"
"LISA";"MONROE";"ARABIA DOGMA";"2006";"0"
"LISA";"MONROE";"BUTTERFLY CHOCOLAT";"2006";"0"
"LISA";"MONROE";"CHITTY LOCK";"2006";"0"
"LISA";"MONROE";"CLUB GRAFFITI";"2006";"0"
"LISA";"MONROE";"COAST RAINBOW";"2006";"0"
"LISA";"MONROE";"CROW GREASE";"2006";"0"
"LISA";"MONROE";"CRUSADE HONEY";"2006";"0"
"LISA";"MONROE";"EFFECT GLADIATOR";"2006";"0"
"LISA";"MONROE";"FICTION CHRISTMAS";"2006";"0"
"LISA";"MONROE";"HANKY OCTOBER";"2006";"0"
"LISA";"MONROE";"JERICHO MULAN";"2006";"0"
"LISA";"MONROE";"LESSON CLEOPATRA";"2006";"0"
"LISA";"MONROE";"LOVER TRUMAN";"2006";"0"
"LISA";"MONROE";"MOD SECRETARY";"2006";"0"
"LISA";"MONROE";"QUILLS BULL";"2006";"0"
"LISA";"MONROE";"RIVER OUTLAW";"2006";"0"
"LISA";"MONROE";"ROOTS REMEMBER";"2006";"0"
"LISA";"MONROE";"SASSY PACKER";"2006";"0"
"LISA";"MONROE";"VACATION BOONDOCK";"2006";"0"
"LISA";"MONROE";"WILD APOLLO";"2006";"0"
"LISA";"MONROE";"WON DARES";"2006";"0"
"LISA";"MONROE";"ZORRO ARK";"2006";"0"
"LIZA";"BERGMAN";"CHICAGO NORTH";"2006";"0"
"LIZA";"BERGMAN";"CLASH FREDDY";"2006";"0"
"LIZA";"BERGMAN";"CLUE GRAIL";"2006";"0"
"LIZA";"BERGMAN";"COMMAND DARLING";"2006";"0"
"LIZA";"BERGMAN";"CRAFT OUTFIELD";"2006";"0"
"LIZA";"BERGMAN";"CRYSTAL BREAKING";"2006";"0"
"LIZA";"BERGMAN";"DEER VIRGINIAN";"2006";"0"
"LIZA";"BERGMAN";"DESERT POSEIDON";"2006";"0"
"LIZA";"BERGMAN";"ENEMY ODDS";"2006";"0"
"LIZA";"BERGMAN";"EXTRAORDINARY CONQUERER";"2006";"0"
"LIZA";"BERGMAN";"FRISCO FORREST";"2006";"0"
"LIZA";"BERGMAN";"GENTLEMEN STAGE";"2006";"0"
"LIZA";"BERGMAN";"IDENTITY LOVER";"2006";"0"
"LIZA";"BERGMAN";"JEDI BENEATH";"2006";"0"
"LIZA";"BERGMAN";"LESSON CLEOPATRA";"2006";"0"
"LIZA";"BERGMAN";"OCTOBER SUBMARINE";"2006";"0"
"LIZA";"BERGMAN";"PANKY SUBMARINE";"2006";"0"
"LIZA";"BERGMAN";"PARIS WEEKEND";"2006";"0"
"LIZA";"BERGMAN";"PAYCHECK WAIT";"2006";"0"
"LIZA";"BERGMAN";"SCORPION APOLLO";"2006";"0"
"LIZA";"BERGMAN";"SENSIBILITY REAR";"2006";"0"
"LIZA";"BERGMAN";"STOCK GLASS";"2006";"0"
"LIZA";"BERGMAN";"TERMINATOR CLUB";"2006";"0"
"LIZA";"BERGMAN";"TEXAS WATCH";"2006";"0"
"LIZA";"BERGMAN";"WEDDING APOLLO";"2006";"0"
"LUCILLE";"DEE";"AIRPORT POLLOCK";"2006";"0"
"LUCILLE";"DEE";"BALLROOM MOCKINGBIRD";"2006";"0"
"LUCILLE";"DEE";"BEAUTY GREASE";"2006";"0"
"LUCILLE";"DEE";"CASSIDY WYOMING";"2006";"0"
"LUCILLE";"DEE";"CLOCKWORK PARADISE";"2006";"0"
"LUCILLE";"DEE";"DAUGHTER MADIGAN";"2006";"0"
"LUCILLE";"DEE";"DRUMS DYNAMITE";"2006";"0"
"LUCILLE";"DEE";"GRAPES FURY";"2006";"0"
"LUCILLE";"DEE";"HARRY IDAHO";"2006";"0"
"LUCILLE";"DEE";"HYSTERICAL GRAIL";"2006";"0"
"LUCILLE";"DEE";"IMAGE PRINCESS";"2006";"0"
"LUCILLE";"DEE";"LAMBS CINCINATTI";"2006";"0"
"LUCILLE";"DEE";"MAKER GABLES";"2006";"0"
"LUCILLE";"DEE";"MASK PEACH";"2006";"0"
"LUCILLE";"DEE";"MISSION ZOOLANDER";"2006";"0"
"LUCILLE";"DEE";"NORTH TEQUILA";"2006";"0"
"LUCILLE";"DEE";"OPPOSITE NECKLACE";"2006";"0"
"LUCILLE";"DEE";"PRESIDENT BANG";"2006";"0"
"LUCILLE";"DEE";"ROXANNE REBEL";"2006";"0"
"LUCILLE";"DEE";"TELEGRAPH VOYAGE";"2006";"0"
"LUCILLE";"DEE";"TEXAS WATCH";"2006";"0"
"LUCILLE";"DEE";"UNFAITHFUL KILL";"2006";"0"
"LUCILLE";"DEE";"WESTWARD SEABISCUIT";"2006";"0"
"LUCILLE";"DEE";"WORKING MICROCOSMOS";"2006";"0"
"LUCILLE";"TRACY";"ACADEMY DINOSAUR";"2006";"0"
"LUCILLE";"TRACY";"BANGER PINOCCHIO";"2006";"0"
"LUCILLE";"TRACY";"BEDAZZLED MARRIED";"2006";"0"
"LUCILLE";"TRACY";"CHEAPER CLYDE";"2006";"0"
"LUCILLE";"TRACY";"CHITTY LOCK";"2006";"0"
"LUCILLE";"TRACY";"COLDBLOODED DARLING";"2006";"0"
"LUCILLE";"TRACY";"DINOSAUR SECRETARY";"2006";"0"
"LUCILLE";"TRACY";"DOORS PRESIDENT";"2006";"0"
"LUCILLE";"TRACY";"EARRING INSTINCT";"2006";"0"
"LUCILLE";"TRACY";"EGG IGBY";"2006";"0"
"LUCILLE";"TRACY";"GANDHI KWAI";"2006";"0"
"LUCILLE";"TRACY";"GOLDFINGER SENSIBILITY";"2006";"0"
"LUCILLE";"TRACY";"HYDE DOCTOR";"2006";"0"
"LUCILLE";"TRACY";"JAWS HARRY";"2006";"0"
"LUCILLE";"TRACY";"JUNGLE CLOSER";"2006";"0"
"LUCILLE";"TRACY";"KING EVOLUTION";"2006";"0"
"LUCILLE";"TRACY";"LOLA AGENT";"2006";"0"
"LUCILLE";"TRACY";"LOSE INCH";"2006";"0"
"LUCILLE";"TRACY";"LOVERBOY ATTACKS";"2006";"0"
"LUCILLE";"TRACY";"MODERN DORADO";"2006";"0"
"LUCILLE";"TRACY";"ORIENT CLOSER";"2006";"0"
"LUCILLE";"TRACY";"PAJAMA JAWBREAKER";"2006";"0"
"LUCILLE";"TRACY";"PATIENT SISTER";"2006";"0"
"LUCILLE";"TRACY";"RANDOM GO";"2006";"0"
"LUCILLE";"TRACY";"REAR TRADING";"2006";"0"
"LUCILLE";"TRACY";"SAGEBRUSH CLUELESS";"2006";"0"
"LUCILLE";"TRACY";"SHANGHAI TYCOON";"2006";"0"
"LUCILLE";"TRACY";"SUN CONFESSIONS";"2006";"0"
"LUCILLE";"TRACY";"WASTELAND DIVINE";"2006";"0"
"LUCILLE";"TRACY";"WINDOW SIDE";"2006";"0"
"MAE";"HOFFMAN";"APOCALYPSE FLAMINGOS";"2006";"0"
"MAE";"HOFFMAN";"APOLLO TEEN";"2006";"0"
"MAE";"HOFFMAN";"ARMY FLINTSTONES";"2006";"0"
"MAE";"HOFFMAN";"CHICAGO NORTH";"2006";"0"
"MAE";"HOFFMAN";"DANCES NONE";"2006";"0"
"MAE";"HOFFMAN";"DIARY PANIC";"2006";"0"
"MAE";"HOFFMAN";"DOOM DANCING";"2006";"0"
"MAE";"HOFFMAN";"DUMBO LUST";"2006";"0"
"MAE";"HOFFMAN";"EAGLES PANKY";"2006";"0"
"MAE";"HOFFMAN";"EARRING INSTINCT";"2006";"0"
"MAE";"HOFFMAN";"FACTORY DRAGON";"2006";"0"
"MAE";"HOFFMAN";"GOLDMINE TYCOON";"2006";"0"
"MAE";"HOFFMAN";"HOMICIDE PEACH";"2006";"0"
"MAE";"HOFFMAN";"HOOK CHARIOTS";"2006";"0"
"MAE";"HOFFMAN";"JACKET FRISCO";"2006";"0"
"MAE";"HOFFMAN";"MUPPET MILE";"2006";"0"
"MAE";"HOFFMAN";"NORTHWEST POLISH";"2006";"0"
"MAE";"HOFFMAN";"ODDS BOOGIE";"2006";"0"
"MAE";"HOFFMAN";"OUTBREAK DIVINE";"2006";"0"
"MAE";"HOFFMAN";"RESURRECTION SILVERADO";"2006";"0"
"MAE";"HOFFMAN";"RUN PACIFIC";"2006";"0"
"MAE";"HOFFMAN";"RUSH GOODFELLAS";"2006";"0"
"MAE";"HOFFMAN";"SCHOOL JACKET";"2006";"0"
"MAE";"HOFFMAN";"SECRET GROUNDHOG";"2006";"0"
"MAE";"HOFFMAN";"SHIP WONDERLAND";"2006";"0"
"MAE";"HOFFMAN";"STAMPEDE DISTURBING";"2006";"0"
"MAE";"HOFFMAN";"STRANGER STRANGERS";"2006";"0"
"MAE";"HOFFMAN";"TURN STAR";"2006";"0"
"MARY";"KEITEL";"ACADEMY DINOSAUR";"2006";"0"
"MARY";"KEITEL";"BUTTERFLY CHOCOLAT";"2006";"0"
"MARY";"KEITEL";"CASSIDY WYOMING";"2006";"0"
"MARY";"KEITEL";"CRAFT OUTFIELD";"2006";"0"
"MARY";"KEITEL";"DUMBO LUST";"2006";"0"
"MARY";"KEITEL";"DWARFS ALTER";"2006";"0"
"MARY";"KEITEL";"FANTASY TROOPERS";"2006";"0"
"MARY";"KEITEL";"FEUD FROGMEN";"2006";"0"
"MARY";"KEITEL";"FICTION CHRISTMAS";"2006";"0"
"MARY";"KEITEL";"FORREST SONS";"2006";"0"
"MARY";"KEITEL";"GAMES BOWFINGER";"2006";"0"
"MARY";"KEITEL";"GREEDY ROOTS";"2006";"0"
"MARY";"KEITEL";"HANDICAP BOONDOCK";"2006";"0"
"MARY";"KEITEL";"HAUNTING PIANIST";"2006";"0"
"MARY";"KEITEL";"IDOLS SNATCHERS";"2006";"0"
"MARY";"KEITEL";"INTENTIONS EMPIRE";"2006";"0"
"MARY";"KEITEL";"JEOPARDY ENCINO";"2006";"0"
"MARY";"KEITEL";"KING EVOLUTION";"2006";"0"
"MARY";"KEITEL";"LOVELY JINGLE";"2006";"0"
"MARY";"KEITEL";"LUKE MUMMY";"2006";"0"
"MARY";"KEITEL";"MADNESS ATTACKS";"2006";"0"
"MARY";"KEITEL";"MALLRATS UNITED";"2006";"0"
"MARY";"KEITEL";"MEMENTO ZOOLANDER";"2006";"0"
"MARY";"KEITEL";"MERMAID INSECTS";"2006";"0"
"MARY";"KEITEL";"MODEL FISH";"2006";"0"
"MARY";"KEITEL";"MOONWALKER FOOL";"2006";"0"
"MARY";"KEITEL";"NORTHWEST POLISH";"2006";"0"
"MARY";"KEITEL";"ROSES TREASURE";"2006";"0"
"MARY";"KEITEL";"SAINTS BRIDE";"2006";"0"
"MARY";"KEITEL";"SIERRA DIVIDE";"2006";"0"
"MARY";"KEITEL";"SLEEPY JAPANESE";"2006";"0"
"MARY";"KEITEL";"SOLDIERS EVOLUTION";"2006";"0"
"MARY";"KEITEL";"STEEL SANTA";"2006";"0"
"MARY";"KEITEL";"SUBMARINE BED";"2006";"0"
"MARY";"KEITEL";"SWEDEN SHINING";"2006";"0"
"MARY";"KEITEL";"THEORY MERMAID";"2006";"0"
"MARY";"KEITEL";"TITANIC BOONDOCK";"2006";"0"
"MARY";"KEITEL";"UNFORGIVEN ZOOLANDER";"2006";"0"
"MARY";"KEITEL";"WAGON JAWS";"2006";"0"
"MARY";"KEITEL";"YOUTH KICK";"2006";"0"
"MARY";"TANDY";"BARBARELLA STREETCAR";"2006";"0"
"MARY";"TANDY";"CHILL LUCK";"2006";"0"
"MARY";"TANDY";"DANGEROUS UPTOWN";"2006";"0"
"MARY";"TANDY";"DESTINY SATURDAY";"2006";"0"
"MARY";"TANDY";"DEVIL DESIRE";"2006";"0"
"MARY";"TANDY";"DIARY PANIC";"2006";"0"
"MARY";"TANDY";"ENDING CROWDS";"2006";"0"
"MARY";"TANDY";"FALCON VOLUME";"2006";"0"
"MARY";"TANDY";"FUGITIVE MAGUIRE";"2006";"0"
"MARY";"TANDY";"GARDEN ISLAND";"2006";"0"
"MARY";"TANDY";"GLEAMING JAWBREAKER";"2006";"0"
"MARY";"TANDY";"GRAPES FURY";"2006";"0"
"MARY";"TANDY";"HOLOCAUST HIGHBALL";"2006";"0"
"MARY";"TANDY";"HORROR REIGN";"2006";"0"
"MARY";"TANDY";"MAKER GABLES";"2006";"0"
"MARY";"TANDY";"MURDER ANTITRUST";"2006";"0"
"MARY";"TANDY";"PHILADELPHIA WIFE";"2006";"0"
"MARY";"TANDY";"PRIMARY GLASS";"2006";"0"
"MARY";"TANDY";"QUEEN LUKE";"2006";"0"
"MARY";"TANDY";"REQUIEM TYCOON";"2006";"0"
"MARY";"TANDY";"SCHOOL JACKET";"2006";"0"
"MARY";"TANDY";"SHRUNK DIVINE";"2006";"0"
"MARY";"TANDY";"SPINAL ROCKY";"2006";"0"
"MARY";"TANDY";"SWEDEN SHINING";"2006";"0"
"MARY";"TANDY";"TREASURE COMMAND";"2006";"0"
"MARY";"TANDY";"TRUMAN CRAZY";"2006";"0"
"MARY";"TANDY";"UPTOWN YOUNG";"2006";"0"
"MARY";"TANDY";"VOYAGE LEGALLY";"2006";"0"
"MARY";"TANDY";"WAR NOTTING";"2006";"0"
"MARY";"TANDY";"WARS PLUTO";"2006";"0"
"MARY";"TANDY";"ZOOLANDER FICTION";"2006";"0"
"MATTHEW";"CARREY";"AFRICAN EGG";"2006";"0"
"MATTHEW";"CARREY";"ARMY FLINTSTONES";"2006";"0"
"MATTHEW";"CARREY";"BIRCH ANTITRUST";"2006";"0"
"MATTHEW";"CARREY";"BLACKOUT PRIVATE";"2006";"0"
"MATTHEW";"CARREY";"BLUES INSTINCT";"2006";"0"
"MATTHEW";"CARREY";"CIRCUS YOUTH";"2006";"0"
"MATTHEW";"CARREY";"CROWDS TELEMARK";"2006";"0"
"MATTHEW";"CARREY";"DISCIPLE MOTHER";"2006";"0"
"MATTHEW";"CARREY";"ENOUGH RAGING";"2006";"0"
"MATTHEW";"CARREY";"FAMILY SWEET";"2006";"0"
"MATTHEW";"CARREY";"FICTION CHRISTMAS";"2006";"0"
"MATTHEW";"CARREY";"GRINCH MASSAGE";"2006";"0"
"MATTHEW";"CARREY";"GUN BONNIE";"2006";"0"
"MATTHEW";"CARREY";"HARRY IDAHO";"2006";"0"
"MATTHEW";"CARREY";"HEARTBREAKERS BRIGHT";"2006";"0"
"MATTHEW";"CARREY";"HOLES BRANNIGAN";"2006";"0"
"MATTHEW";"CARREY";"HOUSE DYNAMITE";"2006";"0"
"MATTHEW";"CARREY";"INCH JET";"2006";"0"
"MATTHEW";"CARREY";"LADYBUGS ARMAGEDDON";"2006";"0"
"MATTHEW";"CARREY";"LIFE TWISTED";"2006";"0"
"MATTHEW";"CARREY";"LUCK OPUS";"2006";"0"
"MATTHEW";"CARREY";"LUST LOCK";"2006";"0"
"MATTHEW";"CARREY";"MADRE GABLES";"2006";"0"
"MATTHEW";"CARREY";"MINDS TRUMAN";"2006";"0"
"MATTHEW";"CARREY";"MOONSHINE CABIN";"2006";"0"
"MATTHEW";"CARREY";"MULAN MOON";"2006";"0"
"MATTHEW";"CARREY";"MUSCLE BRIGHT";"2006";"0"
"MATTHEW";"CARREY";"NONE SPIKING";"2006";"0"
"MATTHEW";"CARREY";"ROOTS REMEMBER";"2006";"0"
"MATTHEW";"CARREY";"SNOWMAN ROLLERCOASTER";"2006";"0"
"MATTHEW";"CARREY";"SQUAD FISH";"2006";"0"
"MATTHEW";"CARREY";"SUPERFLY TRIP";"2006";"0"
"MATTHEW";"CARREY";"SWARM GOLD";"2006";"0"
"MATTHEW";"CARREY";"TADPOLE PARK";"2006";"0"
"MATTHEW";"CARREY";"TITANIC BOONDOCK";"2006";"0"
"MATTHEW";"CARREY";"TRANSLATION SUMMER";"2006";"0"
"MATTHEW";"CARREY";"TRIP NEWTON";"2006";"0"
"MATTHEW";"CARREY";"UNCUT SUICIDES";"2006";"0"
"MATTHEW";"CARREY";"WORST BANGER";"2006";"0"
"MATTHEW";"JOHANSSON";"BABY HALL";"2006";"0"
"MATTHEW";"JOHANSSON";"CAMPUS REMEMBER";"2006";"0"
"MATTHEW";"JOHANSSON";"CLONES PINOCCHIO";"2006";"0"
"MATTHEW";"JOHANSSON";"CONQUERER NUTS";"2006";"0"
"MATTHEW";"JOHANSSON";"CROWDS TELEMARK";"2006";"0"
"MATTHEW";"JOHANSSON";"DANCES NONE";"2006";"0"
"MATTHEW";"JOHANSSON";"DRIVING POLISH";"2006";"0"
"MATTHEW";"JOHANSSON";"DURHAM PANKY";"2006";"0"
"MATTHEW";"JOHANSSON";"FLASH WARS";"2006";"0"
"MATTHEW";"JOHANSSON";"HANGING DEEP";"2006";"0"
"MATTHEW";"JOHANSSON";"INDIAN LOVE";"2006";"0"
"MATTHEW";"JOHANSSON";"LIGHTS DEER";"2006";"0"
"MATTHEW";"JOHANSSON";"LOSER HUSTLER";"2006";"0"
"MATTHEW";"JOHANSSON";"MALKOVICH PET";"2006";"0"
"MATTHEW";"JOHANSSON";"RUNNER MADIGAN";"2006";"0"
"MATTHEW";"JOHANSSON";"SCHOOL JACKET";"2006";"0"
"MATTHEW";"JOHANSSON";"SCORPION APOLLO";"2006";"0"
"MATTHEW";"JOHANSSON";"SUGAR WONKA";"2006";"0"
"MATTHEW";"JOHANSSON";"TOMORROW HUSTLER";"2006";"0"
"MATTHEW";"JOHANSSON";"VANISHING ROCKY";"2006";"0"
"MATTHEW";"LEIGH";"AFRICAN EGG";"2006";"0"
"MATTHEW";"LEIGH";"CANYON STOCK";"2006";"0"
"MATTHEW";"LEIGH";"CELEBRITY HORN";"2006";"0"
"MATTHEW";"LEIGH";"CRUSADE HONEY";"2006";"0"
"MATTHEW";"LEIGH";"CUPBOARD SINNERS";"2006";"0"
"MATTHEW";"LEIGH";"DANCING FEVER";"2006";"0"
"MATTHEW";"LEIGH";"DAWN POND";"2006";"0"
"MATTHEW";"LEIGH";"DELIVERANCE MULHOLLAND";"2006";"0"
"MATTHEW";"LEIGH";"EASY GLADIATOR";"2006";"0"
"MATTHEW";"LEIGH";"ENGLISH BULWORTH";"2006";"0"
"MATTHEW";"LEIGH";"FINDING ANACONDA";"2006";"0"
"MATTHEW";"LEIGH";"FIREHOUSE VIETNAM";"2006";"0"
"MATTHEW";"LEIGH";"FREAKY POCUS";"2006";"0"
"MATTHEW";"LEIGH";"GAMES BOWFINGER";"2006";"0"
"MATTHEW";"LEIGH";"GIANT TROOPERS";"2006";"0"
"MATTHEW";"LEIGH";"GLASS DYING";"2006";"0"
"MATTHEW";"LEIGH";"GREATEST NORTH";"2006";"0"
"MATTHEW";"LEIGH";"HOUSE DYNAMITE";"2006";"0"
"MATTHEW";"LEIGH";"MOB DUFFEL";"2006";"0"
"MATTHEW";"LEIGH";"MUSCLE BRIGHT";"2006";"0"
"MATTHEW";"LEIGH";"OPPOSITE NECKLACE";"2006";"0"
"MATTHEW";"LEIGH";"ORIENT CLOSER";"2006";"0"
"MATTHEW";"LEIGH";"POTLUCK MIXED";"2006";"0"
"MATTHEW";"LEIGH";"ROBBERS JOON";"2006";"0"
"MATTHEW";"LEIGH";"SOUP WISDOM";"2006";"0"
"MATTHEW";"LEIGH";"TOMORROW HUSTLER";"2006";"0"
"MATTHEW";"LEIGH";"TRAFFIC HOBBIT";"2006";"0"
"MATTHEW";"LEIGH";"TROJAN TOMORROW";"2006";"0"
"MATTHEW";"LEIGH";"VIETNAM SMOOCHY";"2006";"0"
"MATTHEW";"LEIGH";"WANDA CHAMBER";"2006";"0"
"MEG";"HAWKE";"CHILL LUCK";"2006";"0"
"MEG";"HAWKE";"CONNECTICUT TRAMP";"2006";"0"
"MEG";"HAWKE";"CRAZY HOME";"2006";"0"
"MEG";"HAWKE";"CRUSADE HONEY";"2006";"0"
"MEG";"HAWKE";"DROP WATERFRONT";"2006";"0"
"MEG";"HAWKE";"FIDDLER LOST";"2006";"0"
"MEG";"HAWKE";"FUGITIVE MAGUIRE";"2006";"0"
"MEG";"HAWKE";"GANDHI KWAI";"2006";"0"
"MEG";"HAWKE";"GILMORE BOILED";"2006";"0"
"MEG";"HAWKE";"GORGEOUS BINGO";"2006";"0"
"MEG";"HAWKE";"HOUSE DYNAMITE";"2006";"0"
"MEG";"HAWKE";"HYSTERICAL GRAIL";"2006";"0"
"MEG";"HAWKE";"INTOLERABLE INTENTIONS";"2006";"0"
"MEG";"HAWKE";"LIAISONS SWEET";"2006";"0"
"MEG";"HAWKE";"MAKER GABLES";"2006";"0"
"MEG";"HAWKE";"MASK PEACH";"2006";"0"
"MEG";"HAWKE";"ORANGE GRAPES";"2006";"0"
"MEG";"HAWKE";"PAPI NECKLACE";"2006";"0"
"MEG";"HAWKE";"REUNION WITCHES";"2006";"0"
"MEG";"HAWKE";"SABRINA MIDNIGHT";"2006";"0"
"MEG";"HAWKE";"SAGEBRUSH CLUELESS";"2006";"0"
"MEG";"HAWKE";"SPEED SUIT";"2006";"0"
"MEG";"HAWKE";"SUMMER SCARFACE";"2006";"0"
"MEG";"HAWKE";"VACATION BOONDOCK";"2006";"0"
"MEG";"HAWKE";"VAMPIRE WHALE";"2006";"0"
"MEG";"HAWKE";"VISION TORQUE";"2006";"0"
"MEG";"HAWKE";"VOYAGE LEGALLY";"2006";"0"
"MENA";"HOPPER";"AIRPLANE SIERRA";"2006";"0"
"MENA";"HOPPER";"ALIEN CENTER";"2006";"0"
"MENA";"HOPPER";"ANONYMOUS HUMAN";"2006";"0"
"MENA";"HOPPER";"APOLLO TEEN";"2006";"0"
"MENA";"HOPPER";"BUBBLE GROSSE";"2006";"0"
"MENA";"HOPPER";"CHASING FIGHT";"2006";"0"
"MENA";"HOPPER";"CONSPIRACY SPIRIT";"2006";"0"
"MENA";"HOPPER";"CORE SUIT";"2006";"0"
"MENA";"HOPPER";"DARN FORRESTER";"2006";"0"
"MENA";"HOPPER";"FACTORY DRAGON";"2006";"0"
"MENA";"HOPPER";"FLATLINERS KILLER";"2006";"0"
"MENA";"HOPPER";"GILMORE BOILED";"2006";"0"
"MENA";"HOPPER";"HIGHBALL POTTER";"2006";"0"
"MENA";"HOPPER";"LAMBS CINCINATTI";"2006";"0"
"MENA";"HOPPER";"LOVER TRUMAN";"2006";"0"
"MENA";"HOPPER";"PURPLE MOVIE";"2006";"0"
"MENA";"HOPPER";"SAINTS BRIDE";"2006";"0"
"MENA";"HOPPER";"SATURDAY LAMBS";"2006";"0"
"MENA";"HOPPER";"SUPERFLY TRIP";"2006";"0"
"MENA";"HOPPER";"TAXI KICK";"2006";"0"
"MENA";"HOPPER";"THEORY MERMAID";"2006";"0"
"MENA";"HOPPER";"UNITED PILOT";"2006";"0"
